,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
103,2024-08-21T14:06:21.823013,62,96,171976,661555706005,60,48305799168,569180160,38596902912,9139716096,5.4,101243179008,13330464768,6332252160,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
104,2024-08-21T14:06:22.323578,61,96,256871,661555844459,62,48305799168,569180160,38596902912,9139716096,5.3,101243179008,13330464768,6332252160,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
105,2024-08-21T14:06:22.958495,64,95,270994,661556007317,62,48305799168,569180160,38596902912,9139716096,8.2,101243179008,13343883264,6318833664,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
106,2024-08-21T14:06:23.324640,63,98,280402,661556118608,63,48305799168,569180160,38596902912,9139716096,5.3,101243179008,13327876096,6334840832,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
107,2024-08-21T14:06:23.825280,0,0,206769,661556175641,56,48305799168,569180160,38596902912,9139716096,1.1,101243179008,13327876096,6334840832,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
108,2024-08-21T14:06:24.325855,2,2,139398,661556253829,60,48305799168,569180160,38596902912,9139716096,2.9,101243179008,13329682432,6333034496,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
109,2024-08-21T14:06:24.826435,61,96,198840,661556393345,62,48305799168,569180160,38596902912,9139716096,5.3,101243179008,13329682432,6333034496,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
110,2024-08-21T14:06:25.327007,61,96,230598,661556529362,63,48305799168,569180160,38596902912,9139716096,8.8,101243179008,13331226624,6331490304,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
111,2024-08-21T14:06:25.827597,61,96,272408,661556666451,63,48305799168,569180160,38596902912,9139716096,5.4,101243179008,13331214336,6331502592,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
112,2024-08-21T14:06:26.328190,64,99,281146,661556790401,60,48305799168,569180160,38596902912,9139716096,4.1,101243179008,13331214336,6331502592,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
113,2024-08-21T14:06:26.828763,0,0,185193,661556832594,56,48305799168,569180160,38596902912,9139716096,0.8,101243179008,13331468288,6331248640,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
114,2024-08-21T14:06:27.329355,0,0,104433,661556890143,56,48305799168,569180160,38596902912,9139716096,1.7,101243179008,13331468288,6331248640,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
115,2024-08-21T14:06:27.829935,0,0,105131,661556933177,55,48305799168,569180160,41994289152,5742329856,3.4,101243179008,13337112576,6325604352,14.2,8589930496,65327104,8524603392,0.8,21613568000,158261981184
116,2024-08-21T14:06:28.330556,0,0,85590,661556975301,54,48305799168,569180160,42763943936,4972675072,21.6,101243179008,13376073728,6286643200,14.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
117,2024-08-21T14:06:28.831099,0,0,84184,661557016578,54,48305799168,569180160,42763943936,4972675072,5.2,101243179008,13434232832,6228353024,14.3,8589930496,65327104,8524603392,0.8,21613568000,158261981184
118,2024-08-21T14:06:29.331737,0,0,84129,661557057572,54,48305799168,569180160,42763943936,4972675072,5.6,101243179008,13499486208,6163099648,14.4,8589930496,65327104,8524603392,0.8,21613568000,158261981184
119,2024-08-21T14:06:29.832343,0,0,84129,661557099307,53,48305799168,569180160,42763943936,4972675072,6.8,101243179008,13555937280,6106648576,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
120,2024-08-21T14:06:30.332888,0,0,82404,661557140159,53,48305799168,569180160,42763943936,4972675072,21.5,101243179008,13594836992,6067748864,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
121,2024-08-21T14:06:30.833713,0,0,82243,661557180901,53,48305799168,569180160,42763943936,4972675072,1.7,101243179008,13604814848,6057705472,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
122,2024-08-21T14:06:31.334238,0,0,82243,661557221607,53,48305799168,569180160,42763943936,4972675072,0.4,101243179008,13605818368,6056701952,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
123,2024-08-21T14:06:31.867576,0,0,82243,661557263038,53,48305799168,569180160,42763943936,4972675072,2.1,101243179008,13615095808,6047424512,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
124,2024-08-21T14:06:32.335355,0,0,88607,661557304151,53,48305799168,569180160,42763943936,4972675072,1.0,101243179008,13607579648,6054907904,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
125,2024-08-21T14:06:32.835715,0,0,85210,661557344713,52,48305799168,569180160,42763943936,4972675072,0.5,101243179008,13607579648,6054907904,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
126,2024-08-21T14:06:33.336656,0,0,85210,661557385275,52,48305799168,569180160,42763943936,4972675072,0.4,101243179008,13607579648,6054907904,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
127,2024-08-21T14:06:33.837216,0,0,85210,661557425925,52,48305799168,569180160,42763943936,4972675072,2.1,101243179008,13628837888,6033629184,14.5,8589930496,65327104,8524603392,0.8,21613568000,158261981184
128,2024-08-21T14:06:34.337891,0,0,83075,661557467266,52,48305799168,569180160,42763943936,4972675072,6.9,101243179008,13777776640,5884690432,14.7,8589930496,65327104,8524603392,0.8,21613568000,158261981184
