,timestamp,gpu_memory_util,gpu_util,power,total_energy,temperature,gpu_memory_total,gpu_memory_reserved,gpu_memory_free,gpu_memory_used,cpu_util,host_memory_total,host_memory_used,host_memory_free,host_memory_percentage,swap_memory_total,swap_memory_used,swap_memory_free,swap_memory_percentage,swap_memory_in,swap_memory_out
103,2024-07-01T14:31:27.995776,0,0,105618,84809636455,56,48305799168,569180160,30956257280,16780361728,4.9,101243179008,9588236288,83937370112,10.5,8589930496,93122560,8496807936,1.1,18058657792,140621090816
104,2024-07-01T14:31:28.496036,0,0,105618,84809678067,56,48305799168,569180160,30956257280,16780361728,5.9,101243179008,9644539904,83880894464,10.6,8589930496,93122560,8496807936,1.1,18058657792,140621090816
105,2024-07-01T14:31:28.996598,0,0,89686,84809720546,55,48305799168,569180160,30956257280,16780361728,22.6,101243179008,9689374720,83836059648,10.6,8589930496,93122560,8496807936,1.1,18058657792,140621090816
106,2024-07-01T14:31:29.497275,0,0,89686,84809761977,55,48305799168,569180160,30956257280,16780361728,2.7,101243179008,9711976448,83813351424,10.6,8589930496,93122560,8496807936,1.1,18058657792,140621090816
107,2024-07-01T14:31:29.998179,0,0,86466,84809804333,55,48305799168,569180160,30956257280,16780361728,2.3,101243179008,9718034432,83807178752,10.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
108,2024-07-01T14:31:30.498774,0,0,86466,84809845653,55,48305799168,569180160,30956257280,16780361728,0.7,101243179008,9722486784,83802791936,10.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
109,2024-07-01T14:31:30.999431,0,0,83274,84809888021,55,48305799168,569180160,30956257280,16780361728,3.0,101243179008,9719889920,83805388800,10.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
110,2024-07-01T14:31:31.500079,0,0,83274,84809929216,54,48305799168,569180160,30956257280,16780361728,0.6,101243179008,9720881152,83804385280,10.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
111,2024-07-01T14:31:32.000633,0,0,83075,84809971603,54,48305799168,569180160,30956257280,16780361728,2.3,101243179008,9721389056,83803877376,10.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
112,2024-07-01T14:31:32.501126,0,0,83075,84810012716,54,48305799168,569180160,30956257280,16780361728,2.3,101243179008,9743208448,83781988352,10.7,8589930496,93122560,8496807936,1.1,18058657792,140621090816
